LibraryElement, DeclaringType, EntityKind, Count, Status
TailwindPOS.frmPayment.commandButtonHelper1,TailwindPOS.frmPayment,Field,7,1
TailwindPOS.frmPayment.resultString,TailwindPOS.frmPayment,Field,5,1
TailwindPOS.frmPayment.m_paidSoFar,TailwindPOS.frmPayment,Field,5,1
TailwindPOS.MainModule.CreateTicket.TempParameter,TailwindPOS.MainModule.CreateTicket.TempParameter,Type,7,1
TailwindPOS.frmPause..ctor,TailwindPOS.frmPause,Method,2,1
TailwindPOS.frmPause.cbReturn_Click,TailwindPOS.frmPause,Method,1,1
TailwindPOS.frmPause.frmPause_Activated,TailwindPOS.frmPause,Method,1,1
TailwindPOS.frmPause.Form_Closed,TailwindPOS.frmPause,Method,1,1
TailwindPOS.frmPause.Form_Load,TailwindPOS.frmPause,Method,1,1
TailwindPOS.frmPause.InitializeComponent,TailwindPOS.frmPause,Method,2,1
TailwindPOS.frmPause,TailwindPOS.frmPause,Type,6,1
TailwindPOS.frmPayment.GetPayments,TailwindPOS.frmPayment,Method,2,1
TailwindPOS.frmPayment..ctor,TailwindPOS.frmPayment,Method,2,1
TailwindPOS.frmPayment.InitializeComponent,TailwindPOS.frmPayment,Method,2,1
TailwindPOS.frmPayment.UpdateTotals,TailwindPOS.frmPayment,Method,6,1
TailwindPOS.frmPayment.AddPayment,TailwindPOS.frmPayment,Method,8,1
TailwindPOS.frmPayment.cbCash_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.cbCreditCard_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.cbCheck_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.cbGiftCard_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.cbFinishPayment_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.cb_Cancel_Click,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.frmPayment_Activated,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.Form_Closed,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.Form_Load,TailwindPOS.frmPayment,Method,1,1
TailwindPOS.frmPayment.SumPayments,TailwindPOS.frmPayment,Method,2,1
TailwindPOS.frmPayment,TailwindPOS.frmPayment,Type,6,1
TailwindPOS.frmPause.m_vb6FormDefInstance,TailwindPOS.frmPause,Field,8,1
TailwindPOS.frmPause.m_InitializingDefInstance,TailwindPOS.frmPause,Field,3,1
TailwindPOS.frmPause.components,TailwindPOS.frmPause,Field,3,1
TailwindPOS.frmPause.ToolTipMain,TailwindPOS.frmPause,Field,1,1
TailwindPOS.frmPause.cbReturn,TailwindPOS.frmPause,Field,16,1
TailwindPOS.frmPause.lblPauseMessage,TailwindPOS.frmPause,Field,15,1
TailwindPOS.frmPause.commandButtonHelper1,TailwindPOS.frmPause,Field,2,1
TailwindPOS.frmPause.m_BreakId,TailwindPOS.frmPause,Field,4,1
TailwindPOS.frmPayment.PaymentDone,TailwindPOS.frmPayment,Property,1,1
TailwindPOS.frmPayment.TransactionAmount,TailwindPOS.frmPayment,Property,1,1
TailwindPOS.frmPayment.AddPayment.paymentType,TailwindPOS.frmPayment.AddPayment.paymentType,Type,1,1
System.Drawing.SystemColors.ControlText,System.Drawing.SystemColors,Property,190,1
System.Drawing.SystemColors.Window,System.Drawing.SystemColors,Property,32,1
System.Drawing.SystemColors.WindowText,System.Drawing.SystemColors,Property,24,1
System.Drawing.SystemColors.Control,System.Drawing.SystemColors,Property,2,1
System.Drawing.SystemColors,System.Drawing.SystemColors,Type,124,1
TailwindPOS.MainModule.SavePayment.TempParameter_4,TailwindPOS.MainModule.SavePayment.TempParameter_4,Type,7,1
TailwindPOS.MainModule.StartShiftWithAmount.conn,TailwindPOS.MainModule.StartShiftWithAmount.conn,Type,4,1
System.Runtime.InteropServices.ClassInterfaceAttribute..ctor,System.Runtime.InteropServices.ClassInterfaceAttribute,Method,1,1
TailwindPOS.frmSales.LoadCustomerInfo.customer,TailwindPOS.frmSales.LoadCustomerInfo.customer,Type,1,1
TailwindPOS.MainModule.PadAmount.amount,TailwindPOS.MainModule.PadAmount.amount,Type,2,1
MSXML2.IXMLDOMDocument3.selectNodes,MSXML2.IXMLDOMDocument3,Method,2,1
TailwindPOS.frmSales.UpdateTotals.price,TailwindPOS.frmSales.UpdateTotals.price,Type,2,1
TailwindPOS.frmSales.ucNumericKeyPad_OnEnterEvent.Total,TailwindPOS.frmSales.ucNumericKeyPad_OnEnterEvent.Total,Type,1,1
TailwindPOS.MainModule.GetCustomerInfo.objcommand,TailwindPOS.MainModule.GetCustomerInfo.objcommand,Type,6,1
System.Windows.Forms.PictureBoxSizeMode,System.Windows.Forms.PictureBoxSizeMode,Type,1,1
System.Windows.Forms.PictureBoxSizeMode.AutoSize,System.Windows.Forms.PictureBoxSizeMode,Field,2,1
TailwindPOS.MainModule.SavePayment.TempParameter_2,TailwindPOS.MainModule.SavePayment.TempParameter_2,Type,7,1
TailwindPOS.frmSales.GetItems.i,TailwindPOS.frmSales.GetItems.i,Type,7,1
TailwindPOS.MainModule.FindProductByCode.productCode,TailwindPOS.MainModule.FindProductByCode.productCode,Type,2,1
TailwindPOS.MainModule.CompleteTicket.TempParameter_2,TailwindPOS.MainModule.CompleteTicket.TempParameter_2,Type,7,1
TailwindPOS.MainModule.CompleteTicket.TempParameter_3,TailwindPOS.MainModule.CompleteTicket.TempParameter_3,Type,7,1
TailwindPOS.MainModule.ValidateUserPassword.conn,TailwindPOS.MainModule.ValidateUserPassword.conn,Type,3,1
TailwindPOS.MainModule.CompleteTicket.TempParameter_4,TailwindPOS.MainModule.CompleteTicket.TempParameter_4,Type,7,1
TailwindPOS.MainModule.ValidateUserPassword.TempParameter_2,TailwindPOS.MainModule.ValidateUserPassword.TempParameter_2,Type,7,1
TailwindPOS.Payment,TailwindPOS.Payment,Type,7,1
System.EventHandler,System.EventHandler,Type,246,1
TailwindPOS.Payment..ctor,TailwindPOS.Payment,Method,1,1
TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_3,TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_3,Type,7,1
TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_4,TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_4,Type,7,1
TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_2,TailwindPOS.MainModule.StartShiftWithAmount.TempParameter_2,Type,7,1
TailwindPOS.Payment.PaymentType,TailwindPOS.Payment,Field,2,1
TailwindPOS.Payment.PaymentAmount,TailwindPOS.Payment,Field,2,1
TailwindPOS.Payment.PaymentInfo,TailwindPOS.Payment,Field,2,1
TailwindPOS.MainModule.SaveNewCustomer.State,TailwindPOS.MainModule.SaveNewCustomer.State,Type,1,1
TailwindPOS.MainModule.SavePayment.TempParameter_5,TailwindPOS.MainModule.SavePayment.TempParameter_5,Type,7,1
TailwindPOS.frmSales.ucNumericKeyPad_OnEnterEvent.price,TailwindPOS.frmSales.ucNumericKeyPad_OnEnterEvent.price,Type,2,1
TailwindPOS.frmPayment.set_DefInstance.value,TailwindPOS.frmPayment.set_DefInstance.value,Type,1,1
TailwindPOS.MainModule.SaveNewCustomer.Email,TailwindPOS.MainModule.SaveNewCustomer.Email,Type,1,1
TailwindPOS.MainModule.GetCustomerInfo.rs,TailwindPOS.MainModule.GetCustomerInfo.rs,Type,7,1
Tailwind_WinFormsSupport.PInvoke.UnsafeNative,Tailwind_WinFormsSupport.PInvoke.UnsafeNative,Type,1,1
System.Windows.Forms.Form.ShowDialog,System.Windows.Forms.Form,Method,24,1
System.Windows.Forms.Form,System.Windows.Forms.Form,Type,14,1
System.Windows.Forms.Form.Location,System.Windows.Forms.Form,Property,7,0
System.Windows.Forms.Form.ShowInTaskbar,System.Windows.Forms.Form,Property,3,0
System.Windows.Forms.Form.StartPosition,System.Windows.Forms.Form,Property,6,0
System.Windows.Forms.Form.Activated,System.Windows.Forms.Form,Event,14,1
System.Windows.Forms.Form.Closed,System.Windows.Forms.Form,Event,14,1
System.Windows.Forms.Form.Load,System.Windows.Forms.Form,Event,10,1
System.Windows.Forms.Form.BackColor,System.Windows.Forms.Form,Property,14,1
System.Windows.Forms.Form.ClientSize,System.Windows.Forms.Form,Property,14,1
System.Windows.Forms.Form.ControlBox,System.Windows.Forms.Form,Property,8,1
System.Windows.Forms.Form.FormBorderStyle,System.Windows.Forms.Form,Property,6,1
System.Windows.Forms.Form.MaximizeBox,System.Windows.Forms.Form,Property,14,1
System.Windows.Forms.Form.MinimizeBox,System.Windows.Forms.Form,Property,14,1
System.Windows.Forms.Form.Text,System.Windows.Forms.Form,Property,14,1
TailwindPOS.frmCustAdd.frmCustAdd_Activated.eventSender,TailwindPOS.frmCustAdd.frmCustAdd_Activated.eventSender,Type,2,1
System.ComponentModel.IContainer,System.ComponentModel.IContainer,Type,9,1
TailwindPOS.MainModule.SaveItem.item,TailwindPOS.MainModule.SaveItem.item,Type,4,1
TailwindPOS.MainModule.SaveNewCustomer.LastName,TailwindPOS.MainModule.SaveNewCustomer.LastName,Type,1,1
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_5,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_5,Type,7,1
System.Windows.Forms.Button..ctor,System.Windows.Forms.Button,Method,82,1
TailwindPOS.MainModule.SavePayment.POSID,TailwindPOS.MainModule.SavePayment.POSID,Type,1,1
System.Windows.Forms.Button,System.Windows.Forms.Button,Type,164,1
TailwindPOS.MainModule.SavePayment.TempParameter,TailwindPOS.MainModule.SavePayment.TempParameter,Type,7,1
TailwindPOS.MainModule.SaveNewCustomer.StreetAddress1,TailwindPOS.MainModule.SaveNewCustomer.StreetAddress1,Type,2,1
System.Drawing.ContentAlignment,System.Drawing.ContentAlignment,Type,10,1
System.Drawing.ContentAlignment.TopRight,System.Drawing.ContentAlignment,Field,18,1
System.Drawing.ContentAlignment.TopCenter,System.Drawing.ContentAlignment,Field,2,1
TailwindPOS.MainModule.Main.POS,TailwindPOS.MainModule.Main.POS,Type,4,1
System.Environment.NewLine,System.Environment,Property,1,1
TailwindPOS.frmPayment.GetPayments.tempForEndVar,TailwindPOS.frmPayment.GetPayments.tempForEndVar,Type,1,1
System.Environment,System.Environment,Type,1,1
TailwindPOS.ucNumbersPad.set_ShowEnter.value,TailwindPOS.ucNumbersPad.set_ShowEnter.value,Type,1,1
TailwindPOS.frmPayment.cbCreditCard_Click.invoice,TailwindPOS.frmPayment.cbCreditCard_Click.invoice,Type,1,1
TailwindPOS.ucNumbersPad.txtAmount_KeyPress.eventArgs,TailwindPOS.ucNumbersPad.txtAmount_KeyPress.eventArgs,Type,3,1
UpgradeHelpers.Helpers,UpgradeHelpers.Helpers,Type,3,1
System.Runtime.InteropServices.UnmanagedType.VBByRefStr,System.Runtime.InteropServices.UnmanagedType,Field,4,1
TailwindPOS.MainModule.ReadConfig.tempRefParam,TailwindPOS.MainModule.ReadConfig.tempRefParam,Type,1,1
TailwindPOS.MainModule.RegisterBreakStart.TempParameter,TailwindPOS.MainModule.RegisterBreakStart.TempParameter,Type,7,1
TailwindPOS.MainModule.FindProductByCode.response,TailwindPOS.MainModule.FindProductByCode.response,Type,3,1
System.Runtime.InteropServices.UnmanagedType,System.Runtime.InteropServices.UnmanagedType,Type,4,1
UpgradeHelpers.Gui.Utils.ActivateHelper,UpgradeHelpers.Gui.Utils.ActivateHelper,Type,14,1
UpgradeHelpers.Gui.Utils.ActivateHelper.myActiveForm,UpgradeHelpers.Gui.Utils.ActivateHelper,Field,14,0
System.Double,System.Double,Type,18,1
System.Double.Parse,System.Double,Method,36,1
TailwindPOS.frmSearchCust.frmSearchCust_Activated.eventSender,TailwindPOS.frmSearchCust.frmSearchCust_Activated.eventSender,Type,2,1
System.Windows.Forms.KeyPressEventArgs,System.Windows.Forms.KeyPressEventArgs,Type,1,1
System.Windows.Forms.KeyPressEventArgs.Handled,System.Windows.Forms.KeyPressEventArgs,Property,2,1
System.Windows.Forms.KeyPressEventArgs.KeyChar,System.Windows.Forms.KeyPressEventArgs,Property,4,1
System.Windows.Forms.Control+ControlCollection.Add,System.Windows.Forms.Control+ControlCollection,Method,486,1
UpgradeHelpers.Helpers.DateTimeHelper.ToString,UpgradeHelpers.Helpers.DateTimeHelper,Method,10,1
UpgradeHelpers.Helpers.DateTimeHelper,UpgradeHelpers.Helpers.DateTimeHelper,Type,5,1
TailwindPOS.MainModule.RegisterBreakStart.StartTime,TailwindPOS.MainModule.RegisterBreakStart.StartTime,Type,3,1
Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.result,Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.result,Type,2,1
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_6,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_6,Type,7,1
TailwindPOS.frmSales.SearchAndAddProduct.ProductDescription,TailwindPOS.frmSales.SearchAndAddProduct.ProductDescription,Type,2,1
TailwindPOS.frmCashCount.m_vb6FormDefInstance,TailwindPOS.frmCashCount,Field,8,1
TailwindPOS.frmCashCount.m_InitializingDefInstance,TailwindPOS.frmCashCount,Field,3,1
TailwindPOS.frmCashCount.components,TailwindPOS.frmCashCount,Field,3,1
TailwindPOS.frmCashCount.ToolTipMain,TailwindPOS.frmCashCount,Field,1,1
TailwindPOS.frmCashCount.txtHalfDollars,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtPennies,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtNickels,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtDimes,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtQuarters,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtOnes,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtFives,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtTens,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtHundreds,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtTwenties,TailwindPOS.frmCashCount,Field,24,1
TailwindPOS.frmCashCount.txtFifties,TailwindPOS.frmCashCount,Field,26,1
TailwindPOS.frmCashCount.cbOK,TailwindPOS.frmCashCount,Field,16,1
TailwindPOS.frmCashCount.cbClear,TailwindPOS.frmCashCount,Field,16,1
TailwindPOS.frmCashCount.ucNumbers,TailwindPOS.frmCashCount,Field,11,1
TailwindPOS.frmCashCount.lblMessage,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblPennies,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblNickels,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblDimes,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblQuarters,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblHalfDollars,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblOnes,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblFives,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblTens,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblTwenties,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblFifties,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblHundreds,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblTotalTitle,TailwindPOS.frmCashCount,Field,13,1
TailwindPOS.frmCashCount.lblTotal,TailwindPOS.frmCashCount,Field,16,1
TailwindPOS.frmCashCount.commandButtonHelper1,TailwindPOS.frmCashCount,Field,3,1
TailwindPOS.frmCashCount.m_total,TailwindPOS.frmCashCount,Field,2,1
TailwindPOS.frmCashCount.m_LastTextBox,TailwindPOS.frmCashCount,Field,16,1
TailwindPOS.frmCashCount.Total,TailwindPOS.frmCashCount,Property,1,1
TailwindPOS.frmSales.TryToVoidItem.itemRow,TailwindPOS.frmSales.TryToVoidItem.itemRow,Type,2,1
TailwindPOS.frmCashCount.Form_Load,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.Form_Closed,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.frmCashCount_Activated,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.ucNumbers_OnNumber,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.ucNumbers_OnBack,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.cbClear_Click,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.cbOK_Click,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtFifties_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtFifties_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount..ctor,TailwindPOS.frmCashCount,Method,3,1
TailwindPOS.frmCashCount.InitializeComponent,TailwindPOS.frmCashCount,Method,2,1
TailwindPOS.frmCashCount.UpdateTotals,TailwindPOS.frmCashCount,Method,10,1
TailwindPOS.frmCashCount.txtHalfDollars_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtHalfDollars_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtPennies_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtPennies_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.ClearHighlight,TailwindPOS.frmCashCount,Method,2,1
TailwindPOS.frmCashCount.Highlight,TailwindPOS.frmCashCount,Method,24,1
TailwindPOS.frmCashCount.ExitTextBox,TailwindPOS.frmCashCount,Method,20,1
TailwindPOS.frmCashCount.txtNickels_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtNickels_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtDimes_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtDimes_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtQuarters_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtQuarters_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtOnes_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtOnes_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtFives_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtFives_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtTens_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtTens_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtHundreds_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtHundreds_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtTwenties_Enter,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.frmCashCount.txtTwenties_Leave,TailwindPOS.frmCashCount,Method,1,1
TailwindPOS.MainModule.OpenConnection.conn,TailwindPOS.MainModule.OpenConnection.conn,Type,3,1
TailwindPOS.frmCashCount,TailwindPOS.frmCashCount,Type,8,1
System.Resources.ResourceManager.GetObject,System.Resources.ResourceManager,Method,2,1
TailwindPOS.ucNumbersPad.set_Value.value,TailwindPOS.ucNumbersPad.set_Value.value,Type,1,1
TailwindPOS.MainModule.SavePayment.conn,TailwindPOS.MainModule.SavePayment.conn,Type,1,1
TailwindPOS.frmPause.cbReturn_Click.MINIMUM_CASH,TailwindPOS.frmPause.cbReturn_Click.MINIMUM_CASH,Type,2,1
TailwindPOS.MainModule.FindProductByCode.ProductDescription,TailwindPOS.MainModule.FindProductByCode.ProductDescription,Type,2,1
TailwindPOS.MainModule.Main.POSIterator,TailwindPOS.MainModule.Main.POSIterator,Type,1,1
UpgradeHelpers.FocusRectSettings,UpgradeHelpers.FocusRectSettings,Type,2,1
UpgradeHelpers.FocusRectSettings.FocusNone,UpgradeHelpers.FocusRectSettings,Field,2,0
TailwindPOS.frmSales.VoidItem.itemRow,TailwindPOS.frmSales.VoidItem.itemRow,Type,1,1
TailwindPOS.MainModule.StartShiftWithAmount.StartShift,TailwindPOS.MainModule.StartShiftWithAmount.StartShift,Type,3,1
TailwindPOS.frmCashCount.ExitTextBox.txt,TailwindPOS.frmCashCount.ExitTextBox.txt,Type,3,1
TailwindPOS.frmSales.ConfirmVoidItem.res,TailwindPOS.frmSales.ConfirmVoidItem.res,Type,2,1
System.Windows.Forms.DataGridView.AllowUserToAddRows,System.Windows.Forms.DataGridView,Property,6,1
System.Windows.Forms.DataGridView.AllowUserToDeleteRows,System.Windows.Forms.DataGridView,Property,6,1
System.Windows.Forms.DataGridView.ForeColor,System.Windows.Forms.DataGridView,Property,2,1
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_8,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_8,Type,7,1
System.Windows.Forms.DataGridView.BackgroundColor,System.Windows.Forms.DataGridView,Property,2,0
System.Windows.Forms.DataGridView.ShowCellToolTips,System.Windows.Forms.DataGridView,Property,3,0
System.Windows.Forms.DataGridView.StandardTab,System.Windows.Forms.DataGridView,Property,3,0
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_4,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_4,Type,7,1
TailwindPOS.MainModule.ExtractData.childID,TailwindPOS.MainModule.ExtractData.childID,Type,3,1
TailwindPOS.frmSales.Pause.Pause,TailwindPOS.frmSales.Pause.Pause,Type,1,1
TailwindPOS.MainModule.EndShiftWithAmount.EndCash,TailwindPOS.MainModule.EndShiftWithAmount.EndCash,Type,1,1
TailwindPOS.frmPause.Form_Load.tempRefParam,TailwindPOS.frmPause.Form_Load.tempRefParam,Type,1,1
System.Type.Missing,System.Type,Field,3,1
System.Type,System.Type,Type,3,1
TailwindPOS.ucNumbersPad+OnNumberHandler,TailwindPOS.ucNumbersPad+OnNumberHandler,Type,3,1
TailwindPOS.ucNumbersPad+OnNumberHandler.Invoke,TailwindPOS.ucNumbersPad+OnNumberHandler,Method,13,1
TailwindPOS.MainModule.CreateTicket.command,TailwindPOS.MainModule.CreateTicket.command,Type,13,1
TailwindPOS.frmCashCount.ExitTextBox.newValue,TailwindPOS.frmCashCount.ExitTextBox.newValue,Type,2,1
TailwindPOS.MainModule.ExtractData.nodeList,TailwindPOS.MainModule.ExtractData.nodeList,Type,3,1
TailwindPOS.MainModule.SaveSale.conn,TailwindPOS.MainModule.SaveSale.conn,Type,12,1
System.Data.DbType.DateTime,System.Data.DbType,Field,5,1
System.Data.DbType.String,System.Data.DbType,Field,18,1
System.Data.DbType.Currency,System.Data.DbType,Field,3,1
System.Data.DbType.Int32,System.Data.DbType,Field,4,1
System.Data.DbType.Decimal,System.Data.DbType,Field,22,1
System.Data.DbType,System.Data.DbType,Type,52,1
TailwindPOS.MainModule.ReadConfig.tempRefParam7,TailwindPOS.MainModule.ReadConfig.tempRefParam7,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam6,TailwindPOS.MainModule.ReadConfig.tempRefParam6,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam8,TailwindPOS.MainModule.ReadConfig.tempRefParam8,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam3,TailwindPOS.MainModule.ReadConfig.tempRefParam3,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam2,TailwindPOS.MainModule.ReadConfig.tempRefParam2,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam5,TailwindPOS.MainModule.ReadConfig.tempRefParam5,Type,1,1
TailwindPOS.MainModule.ReadConfig.tempRefParam4,TailwindPOS.MainModule.ReadConfig.tempRefParam4,Type,1,1
Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.lpReturnedString,Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.lpReturnedString,Type,1,1
TailwindPOS.MainModule.FindProductByCode.result,TailwindPOS.MainModule.FindProductByCode.result,Type,5,1
TailwindPOS.frmSearchCust.SearchCustomer.rs,TailwindPOS.frmSearchCust.SearchCustomer.rs,Type,13,1
TailwindPOS.MainModule.ValidateUserPasswordAdmin.objcommand,TailwindPOS.MainModule.ValidateUserPasswordAdmin.objcommand,Type,10,1
TailwindPOS.MainModule.PaymentStringToID.paymentType,TailwindPOS.MainModule.PaymentStringToID.paymentType,Type,4,1
TailwindPOS.frmPause.frmPause_Activated.eventSender,TailwindPOS.frmPause.frmPause_Activated.eventSender,Type,2,1
TailwindPOS.MainModule.CreateTicket.rs,TailwindPOS.MainModule.CreateTicket.rs,Type,1,1
TailwindPOS.MainModule.SaveNewCustomer.objcommand,TailwindPOS.MainModule.SaveNewCustomer.objcommand,Type,27,1
TailwindPOS.MainModule.GetPOSSystems.coll,TailwindPOS.MainModule.GetPOSSystems.coll,Type,2,1
TailwindPOS.MainModule.set_CurrentShift.value,TailwindPOS.MainModule.set_CurrentShift.value,Type,1,1
TailwindPOS.frmSales.ConfirmVoidItem.itemName,TailwindPOS.frmSales.ConfirmVoidItem.itemName,Type,2,1
TailwindPOS.MainModule.SaveNewCustomer.result,TailwindPOS.MainModule.SaveNewCustomer.result,Type,2,1
System.Windows.Forms.HorizontalAlignment,System.Windows.Forms.HorizontalAlignment,Type,13,1
Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.lpFileName,Tailwind_WinFormsSupport.PInvoke.SafeNative.kernel32.GetPrivateProfileString.lpFileName,Type,1,1
System.Windows.Forms.HorizontalAlignment.Right,System.Windows.Forms.HorizontalAlignment,Field,4,1
System.Windows.Forms.HorizontalAlignment.Center,System.Windows.Forms.HorizontalAlignment,Field,22,1
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_11,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_11,Type,7,1
TailwindPOS.MainModule.SaveNewCustomer.TempParameter_10,TailwindPOS.MainModule.SaveNewCustomer.TempParameter_10,Type,7,1
TailwindPOS.MainModule.StartShiftWithAmount.UserID,TailwindPOS.MainModule.StartShiftWithAmount.UserID,Type,1,1
TailwindPOS.MainModule.CompleteTicket.conn,TailwindPOS.MainModule.CompleteTicket.conn,Type,1,1
TailwindPOS.frmSales.cbAddCustomer_Click.custAdd,TailwindPOS.frmSales.cbAddCustomer_Click.custAdd,Type,3,1
System.Data.Common.DbProviderFactory.CreateConnection,System.Data.Common.DbProviderFactory,Method,4,1
System.Data.Common.DbProviderFactory.CreateCommand,System.Data.Common.DbProviderFactory,Method,28,1
TailwindPOS.MainModule.EndShiftWithAmount.UserID,TailwindPOS.MainModule.EndShiftWithAmount.UserID,Type,1,1
TailwindPOS.MainModule.ValidateUserPasswordAdmin.rs,TailwindPOS.MainModule.ValidateUserPasswordAdmin.rs,Type,1,1
TailwindPOS.ucLettersPad.set_Value.value,TailwindPOS.ucLettersPad.set_Value.value,Type,1,1
System.Math.Max,System.Math,Method,2,1
System.Math.Min,System.Math,Method,8,1
System.Math,System.Math,Type,5,1
TailwindPOS.MainModule.StartShiftWithAmount.POSID,TailwindPOS.MainModule.StartShiftWithAmount.POSID,Type,1,1
MSXML2,MSXML2,Type,1,1
